AncestorClass,Language,first_node_depth,proximate_node_depth,proximate_node_posterior_probability,most_recent,cladesOrder,clade_id,iso_code,language_id,ascii_name,Meaning,Clade,Romanized,Native.Script,Phonemic,Phoenetic,Cognate.Set,Ancestor,Date,evolution_time
Proto-Indo-European,Sinhalese,5520,3050,1,0,2,24,sin,65,Sinhalese,year,Indic,avurudda,අවුරුද්ද,,,*u̯et- [Proto-Indo-European],u̯et,8120,8120
Proto-Celtic,Old Breton,4889,1500,0.97,1050,3,15,obt,148,OldBreton,river,Celtic,goed,,,,*u̯ēt(t)ā [Proto-Celtic],u̯ēt(t)ā,3250,2200
Proto-Celtic,Breton: Gwened,4889,400,1,0,3,15,bre,234,BretonGwened,river,Celtic,gwoezh,,,ɡwɛχ,*u̯ēt(t)ā [Proto-Celtic],u̯ēt(t)ā,3250,3250
Proto-Indo-European,Old Welsh,4889,1200,1,1000,3,15,owl,150,Old Welsh,say,Celtic,guetid,,,ɡuedið,*u̯eth₂- [Proto-Indo-European],u̯eth₂,8120,7120
Proto-Indo-European,Middle Welsh,4889,950,0.84,700,3,15,wlm,239,MiddleWelsh,say,Celtic,dywedut,,dəwed-,,*u̯eth₂- [Proto-Indo-European],u̯eth₂,8120,7420
Proto-Indo-European,Welsh: North,4889,950,0.84,0,3,15,cym,236,WelshNorth,say,Celtic,dweud,,dɜɨd,dɜɨd̥,*u̯eth₂- [Proto-Indo-European],u̯eth₂,8120,8120
Old Norse,Old Icelandic,4889,1000,0.99,800,3,1,non,302,OldIcelandic,fear,Germanic,ugga,,ˈuɡːa,ˈuɡːa,ugga [Old Norse],ugga,1750,950
Proto-Indo-Iranic,Vedic: Early,5520,4400,1,3550,2,24,san,105,VedicEarly,thigh,Indic,ūrúḥ,ऊरुः,uːrús,uːɾuh,*uHru- [Proto-Indo-Iranic],uHru,5600,2050
Proto-Indo-Iranic,Pali,5520,3800,1,2500,2,24,pli,162,Pali,thigh,Indic,ūru,,uːru,uːɾʊ,*uHru- [Proto-Indo-Iranic],uHru,5600,3100
Proto-Indo-Iranic,Khotanese,5520,3300,0.24,1500,2,23,kho,174,Khotanese,thigh,Iranic,hurā,,huraː,hʊrɑː,*uHru- [Proto-Indo-Iranic],uHru,5600,4100
Proto-Indo-Iranic,Assamese,5520,650,1,0,2,24,asm,272,Assamese,thigh,Indic,uru,উৰু,,uɹu,*uHru- [Proto-Indo-Iranic],uHru,5600,5600
Proto-Indo-Iranic,Bengali,5520,1500,0.71,0,2,24,ben,10,Bengali,thigh,Indic,ūru,ঊরু,,uru,*uHru- [Proto-Indo-Iranic],uHru,5600,5600
Proto-Indo-European,Gaulish,4889,2800,0.79,2050,3,15,xtg,140,Gaulish,forest,Celtic,uidu-,,,,*u̯idʰh₁ú- [Proto-Indo-European],u̯idʰh₁ú,8120,6070
Proto-Indo-European,Old Breton,4889,1500,0.97,1050,3,15,obt,148,OldBreton,tree,Celtic,guid,,,,*u̯idʰh₁ú- [Proto-Indo-European],u̯idʰh₁ú,8120,7070
Proto-Indo-European,Old Welsh,4889,1200,1,1000,3,15,owl,150,Old Welsh,tree,Celtic,guid,,,ɡwɨð,*u̯idʰh₁ú- [Proto-Indo-European],u̯idʰh₁ú,8120,7120
Proto-Indo-European,Middle Welsh,4889,950,0.84,700,3,15,wlm,239,MiddleWelsh,tree,Celtic,gwyd,,ɡuið,,*u̯idʰh₁ú- [Proto-Indo-European],u̯idʰh₁ú,8120,7420
Proto-Indo-European,Middle Cornish,4889,850,1,650,3,15,cnx,231,MiddleCornish,tree,Celtic,gwethen,,ˈɡweðən,,*u̯idʰh₁ú- [Proto-Indo-European],u̯idʰh₁ú,8120,7470
Proto-Indo-European,Middle Breton,4889,650,1,450,3,15,xbm,172,MiddleBreton,tree,Celtic,"guezenn, guzen",,,ˈɡueːðen,*u̯idʰh₁ú- [Proto-Indo-European],u̯idʰh₁ú,8120,7670
Proto-Indo-European,Late Cornish,4889,850,1,300,3,15,cor,230,LateCornish,tree,Celtic,guedhan,,ˈɡweðən,,*u̯idʰh₁ú- [Proto-Indo-European],u̯idʰh₁ú,8120,7820
Proto-Indo-European,Breton: Gwened,4889,400,1,0,3,15,bre,234,BretonGwened,tree,Celtic,"ģweż, ģweżienn",,,"dʒɥej clv, dʒɥejɛ̝n sɡv",*u̯idʰh₁ú- [Proto-Indo-European],u̯idʰh₁ú,8120,8120
Proto-Indo-European,Breton: Treger,4889,400,1,0,3,15,bre,229,BretonTreger,tree,Celtic,gwez̃,,"ˈɡwẽː, ˈɡwe-ën","ˈɡwẽː, ˈɡwe̝ːën",*u̯idʰh₁ú- [Proto-Indo-European],u̯idʰh₁ú,8120,8120
Proto-Indo-European,English,4889,1250,1,0,3,1,eng,22,English,forest,Germanic,woods,,wʊdz,,*u̯idʰh₁ú- [Proto-Indo-European],u̯idʰh₁ú,8120,8120
Proto-Indo-European,Pashto,5520,2550,0.63,0,2,23,pbu,292,Pashto,throw,Iranic,weeshtal,ويشتل,wiʃt̪əl,ˈwiʃ.t̪əl,*u̯i̯edʰ- [Proto-Indo-European],u̯i̯edʰ,8120,8120
Proto-Indo-European,Yaghnobi,5520,1800,1,0,2,23,yai,208,Yaghnobi,throw,Iranic,wid-,,,,*u̯i̯edʰ- [Proto-Indo-European],u̯i̯edʰ,8120,8120
Proto-Indo-European,Umbrian,5564,2750,0.95,2150,3,5,xum,132,Umbrian,man,Italic,uiro,,,,*u̯iH-ró- [Proto-Indo-European],u̯iHró,8120,5970
Proto-Indo-European,Latin,5564,3550,1,2050,3,5,lat,112,Latin,man,Italic,uir,,wir,wir,*u̯iH-ró- [Proto-Indo-European],u̯iHró,8120,6070
Proto-Indo-European,Gaulish,4889,2800,0.79,2050,3,15,xtg,140,Gaulish,man,Celtic,uiros,,,,*u̯iH-ró- [Proto-Indo-European],u̯iHró,8120,6070
Proto-Indo-European,Old Irish,4889,1600,1,1250,3,15,sga,127,OldIrish,man,Celtic,fer,,ˈɸʲer,ˈɸʲɛrˠ,*u̯iH-ró- [Proto-Indo-European],u̯iHró,8120,6870
Proto-Indo-European,Old Breton,4889,1500,0.97,1050,3,15,obt,148,OldBreton,man,Celtic,gur,,,,*u̯iH-ró- [Proto-Indo-European],u̯iHró,8120,7070
Proto-Indo-European,Old Welsh,4889,1200,1,1000,3,15,owl,150,Old Welsh,man,Celtic,gur,,,ɡur,*u̯iH-ró- [Proto-Indo-European],u̯iHró,8120,7120
Proto-Indo-European,Middle Welsh,4889,950,0.84,700,3,15,wlm,239,MiddleWelsh,man,Celtic,gwr,,ɡur,,*u̯iH-ró- [Proto-Indo-European],u̯iHró,8120,7420
Proto-Indo-European,Old Prussian,3663,2500,1,500,3,11,prg,108,OldPrussian,man,Baltic,wijrs,,,,*u̯iH-ró- [Proto-Indo-European],u̯iHró,8120,7620
Proto-Indo-European,Middle Breton,4889,650,1,450,3,15,xbm,172,MiddleBreton,man,Celtic,gour,,,ˈɡuːr,*u̯iH-ró- [Proto-Indo-European],u̯iHró,8120,7670
Proto-Indo-European,Gaelic: Irish,4889,1000,1,0,3,15,gle,38,GaelicIrish,man,Celtic,fear,,ˈfʲarˠ,ˈfʲæɾˠ,*u̯iH-ró- [Proto-Indo-European],u̯iHró,8120,8120
Proto-Indo-European,Lithuanian,3663,1400,1,0,3,11,lit,46,Lithuanian,man,Baltic,výras,,ˈʋʲiːras,ˈʋʲiːrɐs,*u̯iH-ró- [Proto-Indo-European],u̯iHró,8120,8120
Proto-Indo-European,Latgalian,3663,300,1,0,3,11,ltg,190,Latgalian,man,Baltic,veirs,,vʲeirs,vʲɛirs,*u̯iH-ró- [Proto-Indo-European],u̯iHró,8120,8120
Proto-Indo-European,Latvian,3663,300,1,0,3,11,lav,44,Latvian,man,Baltic,vīrs,,viːrs,viːrs,*u̯iH-ró- [Proto-Indo-European],u̯iHró,8120,8120
Proto-Indo-European,Pashai: North-West,5520,2250,0.59,0,2,24,glh,293,PashaiNorthWest,man,Indic,wiir,ویر,wiːr,ʋiˑɾ,*u̯iH-ró- [Proto-Indo-European],u̯iHró,8120,8120
Proto-Indo-European,Vâsi-vari: Paṣki,6981,1600,1,0,2,27,prn,307,VasiVariPaski,man,Nuristani,vaǰǰim′i,wəǰǰimˈī,βɨdʒdʒimˈi,βɨd̻dʒimˈiː,*u̯iH-ró- [Proto-Indo-European],u̯iHró,8120,8120
Proto-Indo-European,Balochi: Sistani,5520,1500,1,0,2,23,bgn,274,BalochiSistani,see,Iranic,gendīt,,ɡendit,,*u̯ind- [Proto-Indo-European],u̯ind,8120,8120
Proto-Celtic,Gaulish,4889,2800,0.79,2050,3,15,xtg,140,Gaulish,white,Celtic,uindos,,,,*u̯indo/ā- [Proto-Celtic],u̯indo/ā,3250,1200
Proto-Celtic,Old Breton,4889,1500,0.97,1050,3,15,obt,148,OldBreton,white,Celtic,guinn,,,,*u̯indo/ā- [Proto-Celtic],u̯indo/ā,3250,2200
Proto-Celtic,Old Welsh,4889,1200,1,1000,3,15,owl,150,Old Welsh,white,Celtic,"guinn, guenn (fem.)",,,ɡuɨn,*u̯indo/ā- [Proto-Celtic],u̯indo/ā,3250,2250
Proto-Celtic,Middle Welsh,4889,950,0.84,700,3,15,wlm,239,MiddleWelsh,white,Celtic,gwyn,,ɡwɨn,,*u̯indo/ā- [Proto-Celtic],u̯indo/ā,3250,2550
Proto-Celtic,Middle Cornish,4889,850,1,650,3,15,cnx,231,MiddleCornish,white,Celtic,gwyn,,"ɡwin, ɡwiᵈn",,*u̯indo/ā- [Proto-Celtic],u̯indo/ā,3250,2600
Proto-Celtic,Middle Breton,4889,650,1,450,3,15,xbm,172,MiddleBreton,white,Celtic,guenn,,,ˈɡuenː,*u̯indo/ā- [Proto-Celtic],u̯indo/ā,3250,2800
Proto-Celtic,Late Cornish,4889,850,1,300,3,15,cor,230,LateCornish,white,Celtic,guidn,,ɡwiᵈn,,*u̯indo/ā- [Proto-Celtic],u̯indo/ā,3250,2950
Proto-Celtic,Breton: Gwened,4889,400,1,0,3,15,bre,234,BretonGwened,white,Celtic,ģwenn,,,dʒɥɛn,*u̯indo/ā- [Proto-Celtic],u̯indo/ā,3250,3250
Proto-Celtic,Welsh: North,4889,950,0.84,0,3,15,cym,236,WelshNorth,white,Celtic,gwyn,,ɡwɨn,ɡwɨn,*u̯indo/ā- [Proto-Celtic],u̯indo/ā,3250,3250
Proto-Celtic,Breton: Treger,4889,400,1,0,3,15,bre,229,BretonTreger,white,Celtic,gwenn,,ˈɡwenː,ˈɡwe̞nː,*u̯indo/ā- [Proto-Celtic],u̯indo/ā,3250,3250
Latin,Latin,5564,3550,1,2050,3,5,lat,112,Latin,green,Italic,uiridis,,ˈwiridis,ˈwiridis,uiridis [Latin],uiridis,3550,1500
Latin,Old Catalan,5564,850,1,750,3,5,cat,289,OldCatalan,green,Italic,verd,,bəɾt,bəɾt,uiridis [Latin],uiridis,3550,2800
Latin,Anglo-Norman,5564,1200,1,750,3,5,xno,203,AngloNorman,green,Italic,vert,,,,uiridis [Latin],uiridis,3550,2800
Latin,Old Occitan,5564,900,1,700,3,5,pro,283,OldOccitan,green,Italic,verd,,,,uiridis [Latin],uiridis,3550,2850
Latin,Old Spanish,5564,800,0.81,700,3,5,osp,204,OldSpanish,green,Italic,verde,,ˈbeɾde,,uiridis [Latin],uiridis,3550,2850
Latin,Dalmatian: Vegliote,5564,1100,0.24,150,3,5,dlm,207,DalmatianVegliote,green,Italic,vi̯ard,,vjard,,uiridis [Latin],uiridis,3550,3400
Latin,Friulian,5564,800,0.57,0,3,5,fur,122,Friulian,green,Italic,vert,,ˈvɛrt,ˈvɛrt,uiridis [Latin],uiridis,3550,3550
Latin,Portuguese: Brazilian,5564,50,1,0,3,5,por,305,PortugueseBrazilian,green,Italic,verde,,,,uiridis [Latin],uiridis,3550,3550
Latin,Ladin,5564,1050,0.24,0,3,5,lld,42,Ladin,green,Italic,vert,,ˈvɛrt,,uiridis [Latin],uiridis,3550,3550
Latin,Sardinian: Logudoro,5564,550,1,0,3,5,src,62,SardinianLogudoro,green,Italic,birde,,ˈbirdɛ,ˈbirdɛ,uiridis [Latin],uiridis,3550,3550
Latin,Spanish,5564,800,0.81,0,3,5,spa,68,Spanish,green,Italic,verde,,ˈbeɾde,ˈbɛɾðe,uiridis [Latin],uiridis,3550,3550
Latin,Franco-Provençal,5564,300,0.99,0,3,5,frp,220,FrancoProvencal,green,Italic,vah,,ˈvax,ˈvax,uiridis [Latin],uiridis,3550,3550
Latin,Neapolitan,5564,750,0.59,0,3,5,nap,189,Neapolitan,green,Italic,verde,,ˈvɛrdə,ˈvɛɾdə,uiridis [Latin],uiridis,3550,3550
Latin,Megleno-Romanian,5564,850,1,0,3,5,ruq,281,MeglenoRomanian,green,Italic,ve̯árdi,,,,uiridis [Latin],uiridis,3550,3550
Latin,Sardinian: Nuoro,5564,550,1,0,3,5,src,63,SardinianNuoro,green,Italic,birde,,ˈbildɛ,ˈbildɛ,uiridis [Latin],uiridis,3550,3550
Latin,Italian,5564,300,1,0,3,5,ita,39,Italian,green,Italic,verde,,ˈverde,ˈverde,uiridis [Latin],uiridis,3550,3550
Latin,French,5564,300,0.99,0,3,5,fra,25,French,green,Italic,vert,,vɛʁ,vɛːʁ,uiridis [Latin],uiridis,3550,3550
Latin,Walloon,5564,600,0.98,0,3,5,wln,76,Walloon,green,Italic,vèrt,,vɛʁ,vɛʁ,uiridis [Latin],uiridis,3550,3550
Latin,Portuguese,5564,950,1,0,3,5,por,56,Portuguese,green,Italic,verde,,ˈveɾdɨ,ˈveɾdɨ,uiridis [Latin],uiridis,3550,3550
Latin,Milanese,5564,300,1,0,3,5,lmo,311,Milanese,green,Italic,vért,,vert,,uiridis [Latin],uiridis,3550,3550
Latin,Romanian,5564,850,1,0,3,5,ron,59,Romanian,green,Italic,verde,,ˈverde,ˈveɾde,uiridis [Latin],uiridis,3550,3550
Latin,Catalan,5564,850,1,0,3,5,cat,17,Catalan,green,Italic,verd,,bɛrt,bɛrt,uiridis [Latin],uiridis,3550,3550
Old Irish,Gaelic: Manx,4889,600,1,200,3,15,glv,147,GaelicManx,bird,Celtic,ushag,,ˈuʃaɡ,ˈuʒaɡ,uiseóg [Old Irish],uiseóg,1600,1400
Kalaṣa-alâ: Nišeigrâm,Kalaṣa-alâ: Nišeigrâm,6981,750,0.78,0,2,27,wbk,216,KalasaAlaNiseigram_Legacy,straight,Nuristani,üǰẫka,,ydʒã̞kˈɐ,ydʒã̞kˈɐ,üǰẫka [Kalaṣa-alâ: Nišeigrâm],üǰẫka,750,750
Marathi,Marathi,6981,1750,1,0,2,24,mar,50,Marathi,right,Indic,ujavī,उजवी,,udzʋiː,ujavī [Marathi],ujavī,800,800
Sanskrit,Pashai: North-West,5520,2250,0.59,0,2,24,glh,293,PashaiNorthWest,long,Indic,iiṣ,ایش,iːʂ,ʔiˑʂ,ukṣa- [Sanskrit],ukṣa,4400,4400
Ossetic,Ossetic: Digor,5520,250,1,0,2,23,oss,125,OsseticDigor,breathe,Iranic,wolæfun,уолӕфун,wolɜf-un,wolɜfun,ulæfyn | wolæfun [Ossetic],ulæfyn,2000,2000
Ossetic,Ossetic: Iron,5520,250,1,0,3,33,oss,124,OsseticIron,breathe,Iranic,ulæfyn,улӕфын,ulɜf-ən,ˈulɜfɘn,ulæfyn | wolæfun [Ossetic],ulæfyn,2000,2000
Proto-Indo-European,Tocharian A,6932,2850,1,1400,3,32,xto,81,TocharianA,wash,Tocharian,likäṣ,,lik-ʂ,likəʂ,*u̯lei̯kʷ- [Proto-Indo-European],u̯lei̯kʷ,8120,6720
Proto-Indo-European,Tocharian B,6932,2850,1,1400,3,32,txb,82,TocharianB,wash,Tocharian,laikanatär,,lajk-ˈən-a-tər,laɪˈkənətɨr,*u̯lei̯kʷ- [Proto-Indo-European],u̯lei̯kʷ,8120,6720
Khowar,Khowar,5520,2500,0.69,0,2,24,khw,284,Khowar,carry,Indic,uliik,الیک,ulìk,ʊˈlʲiːk,uliik [Khowar],uliik,2500,2500
Old Prussian,Old Prussian,3663,2500,1,500,3,11,prg,108,OldPrussian,fight,Baltic,ūlint,,,,ūlint [Old Prussian],ūlint,2500,2000
Proto-Indo-European,Gaelic: Manx,4889,600,1,200,3,15,glv,147,GaelicManx,bad,Celtic,olk,,olk,olk,*u̯ĺ̥kʷo- [Proto-Indo-European],u̯ĺ̥kʷo,8120,7920
Indic,Punjabi,5520,400,1,0,2,24,pan,266,Punjabi,vomit,Indic,ulṭī āuṇā,ਉਲਟੀ ਆਉਣਾ,,,*ullaṭ- [Indic],ullaṭ,4400,4400
Indic,Bhojpuri,5520,550,0.99,0,3,33,bho,222,Bhojpuri,vomit,Indic,ulṭī,उल्टी,,ʊlʈɪ,*ullaṭ- [Indic],ullaṭ,4400,4400
Indic,Hindi,5520,200,1,0,2,24,hin,35,Hindi,vomit,Indic,ulaṭī karanā,उलटी करना,ʊlʈi kəɾrnɑ,ʊlʈi kəɾnɑ,*ullaṭ- [Indic],ullaṭ,4400,4400
Indic,Urdu,5520,200,1,0,2,24,urd,119,Urdu,vomit,Indic,ulṭī karanā,اُلٹی کرنا,,"qɛ kəɾnə, ʔulʈɪ kəɾnə",*ullaṭ- [Indic],ullaṭ,4400,4400
Pashto,Pashto,5520,2550,0.63,0,2,23,pbu,292,Pashto,turn,Iranic,ultta kawal,اولټه کول,ʔulʈakawəl,ˈʔul.ʈa.ˌka.wəl,ultta kawal [Pashto],ultta,2550,2550
Latin,Latin,5564,3550,1,2050,3,5,lat,112,Latin,shadow,Italic,umbra,,ˈumbra,ˈumbra,umbra [Latin],umbra,3550,1500
Latin,Anglo-Norman,5564,1200,1,750,3,5,xno,203,AngloNorman,shadow,Italic,umbre,,,,umbra [Latin],umbra,3550,2800
Latin,Old Catalan,5564,850,1,750,3,5,cat,289,OldCatalan,shadow,Italic,ombra,,ombɾə,ombɾə,umbra [Latin],umbra,3550,2800
Latin,Old Occitan,5564,900,1,700,3,5,pro,283,OldOccitan,shadow,Italic,oumbra,,,,umbra [Latin],umbra,3550,2850
Latin,Old Spanish,5564,800,0.81,700,3,5,osp,204,OldSpanish,shadow,Italic,sombra,,ˈsombɾa,,umbra [Latin],umbra,3550,2850
Latin,Dalmatian: Vegliote,5564,1100,0.24,150,3,5,dlm,207,DalmatianVegliote,shadow,Italic,sombreja,,somˈbreja,,umbra [Latin],umbra,3550,3400
Latin,Ladin,5564,1050,0.24,0,3,5,lld,42,Ladin,shadow,Italic,ombria,,omˈbria,,umbra [Latin],umbra,3550,3550
Latin,Sardinian: Nuoro,5564,550,1,0,3,5,src,63,SardinianNuoro,shadow,Italic,úmmara,,ˈummara,ˈummara,umbra [Latin],umbra,3550,3550
Latin,Franco-Provençal,5564,300,0.99,0,3,5,frp,220,FrancoProvencal,shadow,Italic,anbro,,ˈɔ̃brɔ,ˈɒ̃bɾɞ̞,umbra [Latin],umbra,3550,3550
Latin,Sardinian: Logudoro,5564,550,1,0,3,5,src,62,SardinianLogudoro,shadow,Italic,umbra,,ˈumbra,ˈumbra,umbra [Latin],umbra,3550,3550
Latin,Romanian,5564,850,1,0,3,5,ron,59,Romanian,shadow,Italic,umbră,,ˈumbrə,ˈumbɾə,umbra [Latin],umbra,3550,3550
Latin,Italian,5564,300,1,0,3,5,ita,39,Italian,shadow,Italic,ombra,,ˈombra,ˈombra,umbra [Latin],umbra,3550,3550
Latin,Neapolitan,5564,750,0.59,0,3,5,nap,189,Neapolitan,shadow,Italic,ombra,,ˈombrə,ˈombrə,umbra [Latin],umbra,3550,3550
Latin,Portuguese: Brazilian,5564,50,1,0,3,5,por,305,PortugueseBrazilian,shadow,Italic,sombra,,,,umbra [Latin],umbra,3550,3550
Latin,Friulian,5564,800,0.57,0,3,5,fur,122,Friulian,shadow,Italic,ombrene,,omˈbrɛne,oŋʷˈbrɛnɛ,umbra [Latin],umbra,3550,3550
Latin,Megleno-Romanian,5564,850,1,0,3,5,ruq,281,MeglenoRomanian,shadow,Italic,úmbră,,,,umbra [Latin],umbra,3550,3550
Latin,French,5564,300,0.99,0,3,5,fra,25,French,shadow,Italic,ombre,,ɔ̃bʁ,ɔ̃ːbʁə,umbra [Latin],umbra,3550,3550
Latin,Milanese,5564,300,1,0,3,5,lmo,311,Milanese,shadow,Italic,umbrìa,,ˈumbria,,umbra [Latin],umbra,3550,3550
Latin,Spanish,5564,800,0.81,0,3,5,spa,68,Spanish,shadow,Italic,sombra,,ˈsombɾa,ˈsɔmbɾa,umbra [Latin],umbra,3550,3550
Latin,Portuguese,5564,950,1,0,3,5,por,56,Portuguese,shadow,Italic,sombra,,ˈsombɾɐ,ˈsombɾɐ,umbra [Latin],umbra,3550,3550
Latin,Catalan,5564,850,1,0,3,5,cat,17,Catalan,shadow,Italic,ombra,,ˈombɾə,ˈombɾə,umbra [Latin],umbra,3550,3550
Latin,Walloon,5564,600,0.98,0,3,5,wln,76,Walloon,shadow,Italic,ombion,,õˈbjõ,õˈbjõ,umbra [Latin],umbra,3550,3550
Luvian,Luvian,6932,4700,1,3400,3,22,xlu,133,Luvian,know,Anatolian,un(a)i-,(LITUUS)u-ni-,,,un(a)i- [Luvian],un(a)i,4700,1300
Lithuanian,Lithuanian,3663,1400,1,0,3,11,lit,46,Lithuanian,tail,Baltic,uodegà,,ʊɔdɛˈɡa,ʊɔdʲɛˈɡɐ,uodegà [Lithuanian],uodegà,1400,1400
Latin,Latin,5564,3550,1,2050,3,5,lat,112,Latin,fly_V,Italic,uolāre,,woˈlaːre,woˈɫaːre,uolāre [Latin],uolāre,3550,1500
Latin,Old Catalan,5564,850,1,750,3,5,cat,289,OldCatalan,fly_V,Italic,volar,,buˈla,buˈla,uolāre [Latin],uolāre,3550,2800
Latin,Anglo-Norman,5564,1200,1,750,3,5,xno,203,AngloNorman,fly_V,Italic,voler,,,,uolāre [Latin],uolāre,3550,2800
Latin,Old Spanish,5564,800,0.81,700,3,5,osp,204,OldSpanish,fly_V,Italic,volar,,boˈlaɾ,,uolāre [Latin],uolāre,3550,2850
Latin,Old Occitan,5564,900,1,700,3,5,pro,283,OldOccitan,fly_V,Italic,volar,,,,uolāre [Latin],uolāre,3550,2850
Latin,Sardinian: Logudoro,5564,550,1,0,3,5,src,62,SardinianLogudoro,fly_V,Italic,bolare,,boˈlaːrɛ,boˈlaːrɛ,uolāre [Latin],uolāre,3550,3550
Latin,Italian,5564,300,1,0,3,5,ita,39,Italian,fly_V,Italic,volare,,voˈlare,voˈlaːɾe,uolāre [Latin],uolāre,3550,3550
Latin,Romanian,5564,850,1,0,3,5,ron,59,Romanian,fly_V,Italic,a zbura,,a zbuˈra,a zbuˈɾa,uolāre [Latin],uolāre,3550,3550
Latin,Sardinian: Nuoro,5564,550,1,0,3,5,src,63,SardinianNuoro,fly_V,Italic,bolare,,boˈlaːrɛ,boˈlaːrɛ,uolāre [Latin],uolāre,3550,3550
Latin,French,5564,300,0.99,0,3,5,fra,25,French,fly_V,Italic,voler,,vɔle,vole,uolāre [Latin],uolāre,3550,3550
Latin,Friulian,5564,800,0.57,0,3,5,fur,122,Friulian,fly_V,Italic,svolâ,,zvoˈlaː,zvoˈla,uolāre [Latin],uolāre,3550,3550
Latin,Spanish,5564,800,0.81,0,3,5,spa,68,Spanish,fly_V,Italic,volar,,boˈlaɾ,boˈlaɾ,uolāre [Latin],uolāre,3550,3550
Latin,Catalan,5564,850,1,0,3,5,cat,17,Catalan,fly_V,Italic,volar,,buˈla,buˈla,uolāre [Latin],uolāre,3550,3550
Latin,Portuguese,5564,950,1,0,3,5,por,56,Portuguese,fly_V,Italic,voar,,vuˈaɾ,vuˈaɾ,uolāre [Latin],uolāre,3550,3550
Latin,Portuguese: Brazilian,5564,50,1,0,3,5,por,305,PortugueseBrazilian,fly_V,Italic,voar,,,,uolāre [Latin],uolāre,3550,3550
Latin,Neapolitan,5564,750,0.59,0,3,5,nap,189,Neapolitan,fly_V,Italic,vulà,,vuˈla,vuˈla,uolāre [Latin],uolāre,3550,3550
Latin,Ladin,5564,1050,0.24,0,3,5,lld,42,Ladin,fly_V,Italic,jolé,,ʒoˈle,,uolāre [Latin],uolāre,3550,3550
Latin,Franco-Provençal,5564,300,0.99,0,3,5,frp,220,FrancoProvencal,fly_V,Italic,volâ,,vɔˈlɑ,vɔˈlɑ,uolāre [Latin],uolāre,3550,3550
Latin,Walloon,5564,600,0.98,0,3,5,wln,76,Walloon,fly_V,Italic,voler,,vɔˈle,vɔˈle,uolāre [Latin],uolāre,3550,3550
Latin,Milanese,5564,300,1,0,3,5,lmo,311,Milanese,fly_V,Italic,vùlàa,,vuˈla,,uolāre [Latin],uolāre,3550,3550
Proto-Celtic,Middle Welsh,4889,950,0.84,700,3,15,wlm,239,MiddleWelsh,rain,Celtic,glaw,,ɡlau,,*u̯olau̯o- [Proto-Celtic],u̯olau̯o,3250,2550
Proto-Celtic,Middle Cornish,4889,850,1,650,3,15,cnx,231,MiddleCornish,rain,Celtic,glaw,,ɡlaw,,*u̯olau̯o- [Proto-Celtic],u̯olau̯o,3250,2600
Proto-Celtic,Middle Breton,4889,650,1,450,3,15,xbm,172,MiddleBreton,rain,Celtic,"glau, glao",,,"ˈɡlav, ˈɡlao",*u̯olau̯o- [Proto-Celtic],u̯olau̯o,3250,2800
Proto-Celtic,Late Cornish,4889,850,1,300,3,15,cor,230,LateCornish,rain,Celtic,"glau, glawe",,ɡlaw,,*u̯olau̯o- [Proto-Celtic],u̯olau̯o,3250,2950
Proto-Celtic,Welsh: North,4889,950,0.84,0,3,15,cym,236,WelshNorth,rain,Celtic,glaw,,ɡlaːu,ɡlaːu,*u̯olau̯o- [Proto-Celtic],u̯olau̯o,3250,3250
Proto-Celtic,Breton: Treger,4889,400,1,0,3,15,bre,229,BretonTreger,rain,Celtic,glaw,,ˈɡlaˑo,ˈɡlaˑo,*u̯olau̯o- [Proto-Celtic],u̯olau̯o,3250,3250
Proto-Celtic,Breton: Gwened,4889,400,1,0,3,15,bre,234,BretonGwened,rain,Celtic,glaw,,,ɡläːɥ,*u̯olau̯o- [Proto-Celtic],u̯olau̯o,3250,3250
Proto-Celtic,Gaulish,4889,2800,0.79,2050,3,15,xtg,140,Gaulish,hair,Celtic,uolto-,,,,*u̯olto- [Proto-Celtic],u̯olto,3250,1200
Proto-Celtic,Old Irish,4889,1600,1,1250,3,15,sga,127,OldIrish,hair,Celtic,folt,,ˈɸolt,ˈɸˠɔlˠtˠ,*u̯olto- [Proto-Celtic],u̯olto,3250,2000
Proto-Celtic,Old Breton,4889,1500,0.97,1050,3,15,obt,148,OldBreton,hair,Celtic,guolt,,,,*u̯olto- [Proto-Celtic],u̯olto,3250,2200
Proto-Celtic,Middle Welsh,4889,950,0.84,700,3,15,wlm,239,MiddleWelsh,hair,Celtic,gwallt,,ɡwaɬt,,*u̯olto- [Proto-Celtic],u̯olto,3250,2550
Proto-Celtic,Gaelic: Manx,4889,600,1,200,3,15,glv,147,GaelicManx,hair,Celtic,folt,,folt,folt,*u̯olto- [Proto-Celtic],u̯olto,3250,3050
Proto-Celtic,Welsh: North,4889,950,0.84,0,3,15,cym,236,WelshNorth,hair,Celtic,gwallt,,ɡwaːɬd,ɡwaːɬd̥,*u̯olto- [Proto-Celtic],u̯olto,3250,3250
Proto-Celtic,Gaelic: Scottish,4889,600,1,0,3,15,gla,115,GaelicScottish,hair,Celtic,falt,,fal̪ˠd,,*u̯olto- [Proto-Celtic],u̯olto,3250,3250
Old Irish,Gaelic: Scottish,4889,600,1,0,3,15,gla,115,GaelicScottish,earth,Celtic,ùir,,uːrʲ,,úr [Old Irish],úr,1600,1600
